image_path,text_description,label
agumentation data1/Apple___Apple_scab/image (276).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (277).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (278).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (279).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (28).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (280).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (281).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (282).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (283).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (284).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (285).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (286).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (287).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (288).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (29).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (3).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (30).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (31).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (32).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (33).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (34).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (35).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (36).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (37).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (38).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (39).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (4).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (40).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (41).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (42).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (43).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (44).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (45).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (46).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (47).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (48).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (49).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (5).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (50).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (51).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (52).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (53).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (54).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (55).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (56).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (57).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (58).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (59).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (6).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (60).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (61).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (62).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (63).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (64).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (65).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (66).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (67).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (68).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (69).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (7).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (70).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (71).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (72).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (73).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (74).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (75).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (76).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (77).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (78).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (79).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (8).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (80).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (81).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (82).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (83).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (84).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (85).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (86).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (87).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (88).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (89).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (9).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (90).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (91).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (92).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (93).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (94).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (95).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (96).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
agumentation data1/Apple___Apple_scab/image (97).JPG,"Apple leaf shows olive-green to brown velvety spots, leading to scab-like lesions.",Apple___Apple_scab
